id,created_at,text 
1030301705152471045,2018-08-17 03:54:03,b'RT @katekelly: Elon Musk knows the number 420 is a weed reference. He says he was not stoned when he pegged it to a go-private stock price\xe2\x80\xa6'
1030300195727310848,2018-08-17 03:48:03,"b'\xe2\x80\x9cThe abuses described in the report are criminal and morally reprehensible,\xe2\x80\x9d the Vatican statement said of the gran\xe2\x80\xa6 https://t.co/AWrjVagFyV'"
1030297691048341504,2018-08-17 03:38:06,"b'RT @jbsgreenberg: Elon Musk decided to round up the share price to $420, an infamous reference to marijuana. One of many insights in this b\xe2\x80\xa6'"
1030295439470411777,2018-08-17 03:29:09,"b'Breaking News: In an emotional interview, Elon Musk discussed an exhausting, \xe2\x80\x9cexcruciating\xe2\x80\x9d year and how \xe2\x80\x9cthe worst\xe2\x80\xa6 https://t.co/4LgIzaDNs8'"
1030293978929917955,2018-08-17 03:23:21,b'RT @dgelles: SCOOP: Elon Musk opens up in an emotional hour-long interview. \xe2\x80\x9cThis past year has been the most difficult and painful year of\xe2\x80\xa6'
1030292398390370304,2018-08-17 03:17:04,"b""RT @itscaitlinhd: The Trump administration acknowledged that it doesn't track unaccompanied kids. Half don't show up for immigration court\xe2\x80\xa6"""
1030288615459483648,2018-08-17 03:02:02,"b""Robert Mueller's investigators are so secretive they won't even confirm a Shake Shack order. Trust us \xe2\x80\x94 we asked. (\xe2\x80\xa6 https://t.co/cKNoeSt9mD"""
1030284847120613379,2018-08-17 02:47:03,"b'Effective immediately, NYU will grant free tuition to all current and future medical school students. Tuition is cu\xe2\x80\xa6 https://t.co/4BaBWY0ump'"
1030281078479745024,2018-08-17 02:32:05,"b'In Opinion\n\nJohn Brennan, the former CIA chief, writes: ""Trump clearly has become more desperate to protect himself\xe2\x80\xa6 https://t.co/Uh2MPKgjgO'"
1030277300351377410,2018-08-17 02:17:04,b'RT @nytgraphics: About 60 Democratic House candidates said they want new leadership if the party takes the House back; many also said they\xe2\x80\xa6'
1030273281289535488,2018-08-17 02:01:06,"b'""Carole was losing her mind, Obama was losing his mind, everyone was going wild."" \n\nAn oral history of Aretha Frank\xe2\x80\xa6 https://t.co/AoAttRisJ2'"
1030269744945999872,2018-08-17 01:47:03,"b'\xe2\x80\x9cThey tell me my color is against me."" But Sissieretta Jones still managed to become the first African-American wom\xe2\x80\xa6 https://t.co/Gh4MwsFuKA'"
1030265991702315008,2018-08-17 01:32:08,b'The recent heat wave in Europe has uncovered debris from a U.S. Air Force plane that crashed in the Alps 70 years a\xe2\x80\xa6 https://t.co/XTxiSAx6Lj'
1030262186235576326,2018-08-17 01:17:01,"b'RT @noahweiland: See! Robert Mueller\xe2\x80\x99s investigators are just like us. They like Shake Shack and unflavored potato chips, too. https://t.co\xe2\x80\xa6'"
1030258422061654016,2018-08-17 01:02:03,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/Lulu6rsoRj"""
1030254642079440897,2018-08-17 00:47:02,"b""By the end of 1982, The New York Times declared the Rubiks' Cube dead. Well, cubing is having another moment. https://t.co/11Qg1Soraq"""
1030251129244930048,2018-08-17 00:33:05,b'60 times Madonna changed our culture https://t.co/GrR61ZLVqg https://t.co/0BFzIyUANz'
1030247105309429760,2018-08-17 00:17:05,b'RT @maggieNYT: Some donors don\xe2\x80\x99t like the campaign and Trump outside group being used as a farm for NDAs and contracts for fired or controv\xe2\x80\xa6'
1030243339436740613,2018-08-17 00:02:07,"b'The FDA approved the first generic version of EpiPen, providing new competition that could help drive down the cost https://t.co/PFmRFCKJD9'"
1030239543298088960,2018-08-16 23:47:02,"b'Archaeologists excavating an ancient Egyptian tomb have found a 3,200-year-old piece of cheese https://t.co/pqIx4BHS2d'"
1030235768734867457,2018-08-16 23:32:02,"b'The military parade ordered up by President Trump could cost more than $90 million, a Defense Department official s\xe2\x80\xa6 https://t.co/nWmS6I5Zbp'"
1030232001339686912,2018-08-16 23:17:04,"b""RT @mehpatrol: Aretha's mink toss forever https://t.co/FaUXMosTAh"""
1030227750429319174,2018-08-16 23:00:11,"b'Nancy Pelosi, under siege within her own party, offered reassurance to anxious Democrats that she is building a bri\xe2\x80\xa6 https://t.co/nMVrDxR74v'"
1030224451517014018,2018-08-16 22:47:04,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/aEsS11dvRn"""
1030220669051658241,2018-08-16 22:32:02,b'Most election years have had 1 or 2 Senate races in which both nominees were women. This year there are at least 5. https://t.co/UEQHraF0AI'
1030216906102456320,2018-08-16 22:17:05,"b'Aretha Franklin slayed, @Wesley_Morris writes. \xe2\x80\x9cRespect\xe2\x80\x9d became an anthem for us, because it seemed like an anthem\xe2\x80\xa6 https://t.co/5m5lXFPdiU'"
1030212705905528837,2018-08-16 22:00:24,"b'RT @nytopinion: We must remain vigilant against easy, reductive frameworks \xe2\x80\x94 like ""Trump Country,"" and perhaps especially those that appeal\xe2\x80\xa6'"
1030209346402168837,2018-08-16 21:47:03,b'A backlash to microtargeted advertising on Facebook is growing: \xe2\x80\x9cIt has essentially weaponized ad technology design\xe2\x80\xa6 https://t.co/RPAdF2lQCL'
1030205580990967808,2018-08-16 21:32:05,b'Almond growing in California is a $7.6 billion industry that wouldn\xe2\x80\x99t be possible without the 30 billion bees (and\xe2\x80\xa6 https://t.co/RSNanrUDoL'
1030202046312529925,2018-08-16 21:18:02,b'This may be the first season in major league history with more strikeouts than hits. Is this a crisis for baseball? https://t.co/G3stuJafzI'
1030198783777357824,2018-08-16 21:05:04,"b'RT @kevinroose: Expensive, hard-to-hire workers at big tech companies have 1000x more leverage than regulators or advertisers or (lol) user\xe2\x80\xa6'"
1030196262514188288,2018-08-16 20:55:03,"b'Aretha Franklin, one of America\xe2\x80\x99s greatest singers in any style, has died at 76. She had a celebrated career and a\xe2\x80\xa6 https://t.co/svFTibIC1G'"
1030193751195611136,2018-08-16 20:45:05,"b'Earlier this week, Chris Watts stared into a TV camera and pleaded for his missing wife and two young daughters to\xe2\x80\xa6 https://t.co/w8Slt62fH6'"
1030191235812732929,2018-08-16 20:35:05,"b'RT @nytpolitics: John Brennan struck back at President Trump for revoking his security clearance, calling the president\xe2\x80\x99s claims of \xe2\x80\x9cno col\xe2\x80\xa6'"
1030189984857448450,2018-08-16 20:30:07,b'Is the deadly bridge collapse in Genoa symptomatic of wider infrastructure problems in Italy? Experts say its impos\xe2\x80\xa6 https://t.co/yxnLA0h3XN'
1030188405207052288,2018-08-16 20:23:50,"b'Aretha Franklin ""established a standard for artistic vocal excellence, and it will outlast us all"" https://t.co/qsLqcfpdA2'"
1030186716030746624,2018-08-16 20:17:07,"b'2 years after winning 5 Olympic medals, Simone Biles has added even more difficulty to her near-impossible routines\xe2\x80\xa6 https://t.co/KoIb3JMrIX'"
1030186199909126144,2018-08-16 20:15:04,"b'Review: ""Disenchantment"" is ""recognizably Groeningesque"" in art and humor, but the jokes are in service to a contin\xe2\x80\xa6 https://t.co/tuyd69FrCz'"
1030182450792722432,2018-08-16 20:00:10,b'RT @NYTSports: This could be the first season in major league history to feature more strikeouts than hits. Is this a crisis for baseball?\xe2\x80\xa6'
1030179242393432065,2018-08-16 19:47:25,"b'""black-ish"" creator Kenya Barris signed a deal with Netflix, weeks after his early exit from ABC \n https://t.co/VYmGYqi3Wv'"
1030174908876312576,2018-08-16 19:30:12,"b""As Aretha Franklin's stardom grew, she extended the parameters of how we understood and defined black beauty https://t.co/sb9ygfvNao"""
1030171158669389824,2018-08-16 19:15:18,"b'If the face has come to represent narcissism online, the hand projects a quiet seriousness of purpose. Watch this w\xe2\x80\xa6 https://t.co/WZk88mZr4X'"
1030167340267315200,2018-08-16 19:00:08,"b'Effective immediately, NYU will grant free tuition to all current and future medical school students. Tuition is cu\xe2\x80\xa6 https://t.co/APLSVtJM6F'"
1030163556120125441,2018-08-16 18:45:05,"b'\xe2\x80\x9cWe both served our country,\xe2\x80\x9d Rep. Andy Barr said of his Marine combat vet opponent. \xe2\x80\x9cI\xe2\x80\x99ve served in a position whe\xe2\x80\xa6 https://t.co/fnhAHXROnL'"
1030162290308513793,2018-08-16 18:40:04,b'She made bold statements of female sexuality.\nShe became pop\xe2\x80\x99s headmistress of reinvention.\nShe taught the world th\xe2\x80\xa6 https://t.co/yWLklHM9s4'
1030158531754946561,2018-08-16 18:25:08,"b'In Singapore, where ""Crazy Rich Asians"" was largely shot, detractors say the cast is unrepresentative of diversity\xe2\x80\xa6 https://t.co/0x3aVi25Ud'"
1030157270234132480,2018-08-16 18:20:07,"b'""The moment Aretha Franklin ""\'casually\' dropped her massive mink coat onto the stage was one for the ages""\n\xe2\x80\x94Rita Mo\xe2\x80\xa6 https://t.co/bXfbYIPapd'"
1030155003648991232,2018-08-16 18:11:06,b'NYC education officials were supposed to visit 30 ultra-Orthodox yeshivas and see if they were providing adequate e\xe2\x80\xa6 https://t.co/n0iBrxlfz7'
1030150973371703298,2018-08-16 17:55:05,"b'Flaws both in design and in maintenance are suspected in the collapse of a bridge in Genoa, Italy this week, killin\xe2\x80\xa6 https://t.co/QCp1GTNC6A'"
1030148965046607872,2018-08-16 17:47:07,"b'RT @NYTmag: \xe2\x80\x9cI\xe2\x80\x99ve never recorded anything I didn\xe2\x80\x99t like,\xe2\x80\x9d the late Aretha Franklin said in a 2011 interview in our magazine. \xe2\x80\x9cWell, maybe o\xe2\x80\xa6'"
1030147196992323590,2018-08-16 17:40:05,"b""Do you think you've got what it takes to be a \xe2\x80\x9cHillionaire Extraordinaire\xe2\x80\x9d? https://t.co/SvD8SwZsvp"""
1030144667487281152,2018-08-16 17:30:02,b'Farah Alhajeh says she greets men and women in mixed company the same way \xe2\x80\x94 with a hand over her heart. A Swedish l\xe2\x80\xa6 https://t.co/xQqEmB7Jon'
1030140895566487554,2018-08-16 17:15:03,b'Aretha Franklin was one of the greatest vocalists of all time. Here are 20 songs that showcase her talent. https://t.co/GefFSvtN1q'
1030138389625036800,2018-08-16 17:05:05,"b'As newspapers large and small around the country published editorials about the need for a free press, Trump denoun\xe2\x80\xa6 https://t.co/8KeMHVYeVv'"
1030137170705764352,2018-08-16 17:00:15,"b""RT @nytopinion: We'll be sharing editorials from other news organizations today. We're all in this together. #FreePress https://t.co/Cn94jM\xe2\x80\xa6"""
1030133375607160832,2018-08-16 16:45:10,"b""About 1,000 Google employees have signed a letter protesting the company's effort to create a censored search engin\xe2\x80\xa6 https://t.co/OOMkGT0Les"""
1030129586489704449,2018-08-16 16:30:06,b'The same Colorado bakery that won a Supreme Court case after refusing to make a wedding cake for a gay couple is no\xe2\x80\xa6 https://t.co/PIVOOJY4Le'
1030125809707745280,2018-08-16 16:15:06,b'Aretha Franklin left an enduring mark on the civil rights and women\xe2\x80\x99s rights movements. We\xe2\x80\x99d like to hear how her m\xe2\x80\xa6 https://t.co/m0gUt2JOri'
1030122214304215040,2018-08-16 16:00:49,"b'Chile has asked the British Museum to return the 1,000 year-old Easter Island statue to the Rapa Nui, whose ancesto\xe2\x80\xa6 https://t.co/cVUzd32W9D'"
1030120871044763649,2018-08-16 15:55:29,"b""RT @NYTNational: In a jolt to its identity, Alaska's demographic weapon \xe2\x80\x94 its romantic appeal as a place to start afresh \xe2\x80\x94 has ebbed. More\xe2\x80\xa6"""
1030116934875009029,2018-08-16 15:39:50,"b'Meet 28-year-old Julia Fahl, who just unseated a Democratic mayor in the New Jersey primary who was elected the sam\xe2\x80\xa6 https://t.co/9ko5wcBjWP'"
1030114476694142976,2018-08-16 15:30:04,"b""A woman's tweeted plea to help reunite families separated at the border led to the donation of more than 28 million\xe2\x80\xa6 https://t.co/3bslQH7ceD"""
1030112944728809473,2018-08-16 15:23:59,"b'RT @NYTArchives: Aretha Franklin died today. In 1973, The Times said she was ""the finest singer in the world"" and wrote that ""she knows mor\xe2\x80\xa6'"
1030110701438816257,2018-08-16 15:15:04,"b'""She\'s aloof."" ""Pass that torch."" ""There is going to be some change."" Nancy Pelosi is facing challenges to her lead\xe2\x80\xa6 https://t.co/eq3wK4yE4U'"
1030108388326338560,2018-08-16 15:05:52,"b""A video shot by one of the boys shows them fidgeting with excitement about the day's field trip. Hours later, most\xe2\x80\xa6 https://t.co/lXTXByNH5D"""
1030106927349547008,2018-08-16 15:00:04,"b'RT @NYTnickc: The welcome mat at the entryway to the home of Lambertville\xe2\x80\x99s likely next mayor, 28-year-old Julia Fahl, reads, \xe2\x80\x9cThe Patriarc\xe2\x80\xa6'"
1030103413827293184,2018-08-16 14:46:06,b'Critics said the inclusion of Bruce Ohr on the list of those whose clearances were revoked or under review was an a\xe2\x80\xa6 https://t.co/QsUP8uwOIs'
1030100648950460416,2018-08-16 14:35:07,"b'House Democrats are pressing only a bare-bones national agenda, leaving it to candidates to tailor their own messag\xe2\x80\xa6 https://t.co/OFUK16OrFR'"
1030098415793922054,2018-08-16 14:26:15,"b""@nytimes Though Aretha Franklin's vocals had their roots in gospel, it was only part of her vocabulary.\n\nHere are 2\xe2\x80\xa6 https://t.co/m8A8F6Uwm3"""
1030097598210891776,2018-08-16 14:23:00,"b'When Aretha Franklin sang \xe2\x80\x9cRespect,\xe2\x80\x9d the song that became her signature, it was a demand for equality and a harbing\xe2\x80\xa6 https://t.co/J9FGrJ1o7D'"
1030096912312152064,2018-08-16 14:20:16,"b""Many of Aretha Franklin's hits defined a modern female archetype: sensual and strong, long-suffering but ultimately\xe2\x80\xa6 https://t.co/KB9ggNzHqU"""
1030095914646609921,2018-08-16 14:16:18,"b'Breaking News: Aretha Franklin is dead at 76. Known as the Queen of Soul, she had a string of indelible hits and wa\xe2\x80\xa6 https://t.co/o04UHkToZd'"
1030094604425736192,2018-08-16 14:11:06,b'The Israeli military said its inquiry into one of the bloodiest episodes during the 2014 Gaza war found no criminal\xe2\x80\xa6 https://t.co/v7HhUkCrgQ'
1030091876429438977,2018-08-16 14:00:16,b'The church has lobbied fiercely against changing the statute of limitations or opening a window for lawsuits https://t.co/Gm3GndScM5'
1030089302930345984,2018-08-16 13:50:02,"b'The evidence against Paul Manafort is ""overwhelming,"" a prosecutor told jurors, saying that he hid more than $16 mi\xe2\x80\xa6 https://t.co/Gh3PD4aDZN'"
1030086813048823809,2018-08-16 13:40:08,"b'The police are investigating an allegation that Mike Ness, the lead singer of Social Distortion, punched a fan who\xe2\x80\xa6 https://t.co/r0rWh27BuD'"
1030084032015593472,2018-08-16 13:29:05,"b'Drug overdoses killed about 72,000 Americans last year, according to new preliminary estimates. The death toll is h\xe2\x80\xa6 https://t.co/4HCCUHRNE5'"
1030080517624999941,2018-08-16 13:15:08,"b'""They haven\'t responded to phone calls and never made it to their destination,"" said a man who was seeking the wher\xe2\x80\xa6 https://t.co/VwbB37UANh'"
1030076743175098368,2018-08-16 13:00:08,"b""Morning\xc2\xa0Briefing: Here's what you need to know to start your day https://t.co/GzARKT9pnP https://t.co/VTI2biluKM"""
1030074217134546945,2018-08-16 12:50:05,"b'An environmental research group has found traces of a controversial herbicide in Cheerios, Quaker Oats and other br\xe2\x80\xa6 https://t.co/HPuOim739O'"
1030071713437032448,2018-08-16 12:40:08,b'Your daily @DealBook Briefing:\n\n\xe2\x80\xa2 Tencent reported its first profit decline in a decade. Its pain could spread worl\xe2\x80\xa6 https://t.co/NSOjvFXLLe'
1030065158784208897,2018-08-16 12:14:06,"b'""America. It was never that great."" Gov. Andrew Cuomo of New York mocked President Trump\'s slogan. The president qu\xe2\x80\xa6 https://t.co/6RaMcDIAZ9'"
1030057855477600256,2018-08-16 11:45:04,"b""The White House said it's considering pulling the security clearances for other former top officials, many of whom\xe2\x80\xa6 https://t.co/ZiwyROqgCD"""
1030057054113808384,2018-08-16 11:41:53,b'RT @nytimesmusic: Shots were fired along the Brooklyn waterfront on Tuesday night during the filming of a music video by 50 Cent and 6ix9in\xe2\x80\xa6'
1030055844161957889,2018-08-16 11:37:05,"b""A park in the shadow of Yale's Old Campus became the scene of a mass overdose on Wednesday https://t.co/UkYg0LFunb"""
1030052828902043648,2018-08-16 11:25:06,"b'A grand jury report found that Roman Catholic priests had abused more than 1,000 children in Pennsylvania over a pe\xe2\x80\xa6 https://t.co/uQpXbPSnIp'"
1030049053655150593,2018-08-16 11:10:06,b'60 times Madonna changed our culture https://t.co/siNDc4Dy1e'
1030046590608654337,2018-08-16 11:00:19,b'What\xe2\x80\x99s something related to politics you\xe2\x80\x99ve never told a soul? We want to hear your stories. Anonymity guaranteed. https://t.co/Fh44N5cIY4'
1030042240499036160,2018-08-16 10:43:02,"b""European officials say they are increasingly worried that Theresa May's government is so divided and fragile that i\xe2\x80\xa6 https://t.co/5KeNSBWVON"""
1030038991419129859,2018-08-16 10:30:07,"b""Morning\xc2\xa0Briefing: Here's what you need to know to start your day https://t.co/UUBd400XYr https://t.co/HBs5NSUgGD"""
1030035211495657474,2018-08-16 10:15:06,"b'In Opinion\n\nJohn Brennan, the former CIA chief, writes: ""Trump clearly has become more desperate to protect himself\xe2\x80\xa6 https://t.co/MRY7HsP9tw'"
1030027653011714049,2018-08-16 09:45:04,"b'""In France, people sometimes have a hard time believing that having money and a social view can coexist,"" said Muri\xe2\x80\xa6 https://t.co/cJjznLi1xZ'"
1030024379873275904,2018-08-16 09:32:03,"b'President Trump revoked the security clearance of John Brennan, the former CIA director, in a striking act of retal\xe2\x80\xa6 https://t.co/6EiKSwGTVZ'"
1030020363646853121,2018-08-16 09:16:06,b'Hundreds of demonstrators walked through Moscow to protest against a growing number of arrests of young Russians on\xe2\x80\xa6 https://t.co/aIgSfxtHCu'
1030016340730556416,2018-08-16 09:00:07,"b'RT @nytopinion: In response to a call from the @BostonGlobe, more than 200 newspapers big and small, including this one, are speaking up in\xe2\x80\xa6'"
1030012566720921600,2018-08-16 08:45:07,"b'RT @nytimesworld: ""My daughter is only two and the fighting affected her a lot. Since Friday she has been crying,"" said an Afghan father, s\xe2\x80\xa6'"
1030008799246123009,2018-08-16 08:30:09,b'Federal authorities said they had arrested an Iraqi national and longtime member of Al Qaeda and ISIS who fled afte\xe2\x80\xa6 https://t.co/r36dui3GaP'
1030004754947223552,2018-08-16 08:14:04,"b'RT @nytimesworld: Qatar pledged to invest $15 billion in Turkey, a small fraction of what it needs to shore up its faltering economy but a\xe2\x80\xa6'"
1030001738596712449,2018-08-16 08:02:05,"b'""You should come to Denmark if you dare be confronted with facts."" Fox Business took a shot at Denmark. Denmark fir\xe2\x80\xa6 https://t.co/0sh7mj23px'"
1029997951043743744,2018-08-16 07:47:02,"b'RT @nytimesworld: Some Syrian Christian villages are entirely empty. One has five men left who protect the ruins of the Virgin Mary Church,\xe2\x80\xa6'"
1029994190246215682,2018-08-16 07:32:05,"b'The word ""magical"" comes up again and again when talking about this Japanese chicken and egg rice bowl recipe, call\xe2\x80\xa6 https://t.co/8l4p3G3t1S'"
1029990412646277120,2018-08-16 07:17:05,"b'As President Erdogan of Turkey applies his strongman tactics to the economy, the country faces a crisis that could\xe2\x80\xa6 https://t.co/PjCWn9G4Ds'"
1029986640574513152,2018-08-16 07:02:05,"b""Residents near Genoa's collapsed bridge recount the horror of watching it happen. \xe2\x80\x9cI thought a nearby apartment had\xe2\x80\xa6 https://t.co/4FrNfLjeZM"""
1029979081364975616,2018-08-16 06:32:03,"b'RT @coopnytimes: We were 85 years late with the news, but it was an honor to write the long-overdue @nytimes obituary of  Sissieretta Jones\xe2\x80\xa6'"
1029971545425358848,2018-08-16 06:02:07,b'RT @nytimesworld: Israel has finally released around 10 tons of mail destined for the West Bank. Some of the mail is eight years old. https\xe2\x80\xa6'
1029963988950573056,2018-08-16 05:32:05,"b'RT @nytimesbusiness: Elon Musk said he has experienced \xe2\x80\x9cgreat highs, terrible lows and unrelenting stress.\xe2\x80\x9d https://t.co/YRwhL60QzQ'"
1029956433150980098,2018-08-16 05:02:03,b'Cuba tested wireless internet directly on mobile phones nationwide on Tuesday. The country is gearing up to make in\xe2\x80\xa6 https://t.co/PFHABzHVqz'
1029951407510704128,2018-08-16 04:42:05,"b'A record 72,000 people fatally overdosed in 2017, in large part because of fentanyl. Some states are faring better\xe2\x80\xa6 https://t.co/fAnIQFFuu3'"
1029950826654121984,2018-08-16 04:39:47,b'Fox Business Took a Shot at Denmark. Denmark Fired Back. https://t.co/y8tEpBGov6'
1029947779639062528,2018-08-16 04:27:40,b'Pro-Trump Fan of Social Distortion Says Lead Singer Punched Him at Concert https://t.co/tuWE3daQYN'
1029946359179366400,2018-08-16 04:22:02,"b""RT @dagnysalas: Federal authorities are seeking to expand security screenings beyond airports. L.A.'s transit agency will become the first\xe2\x80\xa6"""
1029942540026474501,2018-08-16 04:06:51,b'Why Turkey\xe2\x80\x99s Crisis Feels Familiar for Emerging Markets: It\xe2\x80\x99s the Debt https://t.co/W4gwd3mntK'
1029941341701189632,2018-08-16 04:02:05,"b'Financial experts worry that the turmoil in Turkey will spread \xe2\x80\x94 after previous meltdowns in emerging markets, like\xe2\x80\xa6 https://t.co/LkYNoZ8NxR'"
1029937561647673344,2018-08-16 03:47:04,"b'A report in 2011 warned of ""intense decay"" of the Morandi Bridge bridge. In 2012, the leader of Genoa\'s business fe\xe2\x80\xa6 https://t.co/dBRjJfzqMy'"
1029936961979596800,2018-08-16 03:44:41,b'Report Finds Traces of a Controversial Herbicide in Cheerios and Quaker Oats https://t.co/9HoJTnUNGJ'
1029935571920203776,2018-08-16 03:39:10,b'Report Finds Traces of a Controversial Herbicide in Cheerios and Quaker Oats https://t.co/ialVJfkpNy'
1029933781392736256,2018-08-16 03:32:03,"b'""Jokes are not real. People assume that when you say something that you believe it. It\xe2\x80\x99s purely comedic invention."" https://t.co/RHRIrpAcfe'"
1029930017525051392,2018-08-16 03:17:06,"b'RT @sangerkatz: Two factors have driven the opioid overdose crisis\xe2\x80\x94a growing number of drug users and a deadlier drug supply. Increasingly,\xe2\x80\xa6'"
1029926235831513088,2018-08-16 03:02:04,"b'Parkland students have been traveling the U.S., registering voters and pushing for stricter gun laws. See how they\xe2\x80\xa6 https://t.co/7vbASF90FF'"
1029923463941816320,2018-08-16 02:51:03,"b'RT @campbellnyt: \xe2\x80\x9cHere we are, on the Feast of the Assumption, and Jesus is looking at his mother and saying, \xe2\x80\x98Look what they have done to\xe2\x80\xa6'"
1029922453148065793,2018-08-16 02:47:02,"b'Elephants carry an ancient gene that helps rid them of damaged cells. ""If we\xe2\x80\x99re lucky, it might tell us something a\xe2\x80\xa6 https://t.co/H0VvYO1cRq'"
1029918695580213248,2018-08-16 02:32:06,"b'At least 49 people overdosed in New Haven, Connecticut, over the past 24 hours on a drug believed to be synthetic m\xe2\x80\xa6 https://t.co/X6slSjNFfy'"
1029914916671692800,2018-08-16 02:17:05,"b'RT @NYTNational: \xe2\x80\x9cHe was screaming for attention from the criminal justice system,"" one retired police officer said. ""The question for us i\xe2\x80\xa6'"
1029911132104998912,2018-08-16 02:02:03,"b'Fact Check: President Trump defended his trade policies by saying the United States was ""built"" on tariffs. Was it?\xe2\x80\xa6 https://t.co/txdKlkDVF6'"
1029908385809006593,2018-08-16 01:51:08,b'You ordered something online. But an ad for the item keeps following you around. Why does this happen and what can\xe2\x80\xa6 https://t.co/ZfkM8bXSQc'
1029905837790318592,2018-08-16 01:41:01,"b""RT @NYTMetro: \xe2\x80\x9cWe are not going to make America great, America. It was never that great,\xe2\x80\x9d Gov. Cuomo said in a jab at President Trump's slo\xe2\x80\xa6"""
1029902087306584066,2018-08-16 01:26:06,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/DG6rYaJn0a"""
1029899801914220544,2018-08-16 01:17:02,"b'RT @nytvideo: What do Christine Hallquist, Jahana Hayes and Ilhan Omar have in common? After winning their primaries Tuesday night, they al\xe2\x80\xa6'"
1029893265154289664,2018-08-16 00:51:03,b'RT @rachelswarns: Will #CrazyRichAsians open the doors to a new generation of Asian American actors? Join our live chat tonight at 9pm ET w\xe2\x80\xa6'
1029892256722026496,2018-08-16 00:47:03,"b'Christine Hallquist on her primary victory: ""It gives people hope. It gives the transgender community hope."" https://t.co/ZixmiMJwCw'"
1029888496146755584,2018-08-16 00:32:06,b'Are you a grammar geek? Test your editing skills in our new quiz. https://t.co/jWMZc5fa0d'
1029884701308321794,2018-08-16 00:17:01,"b'RT @NYTmag: Read our cover story on John Brennan, the former C.I.A. director under President Obama who emerged as a vocal critic of the cur\xe2\x80\xa6'"
1029880949822111744,2018-08-16 00:02:07,"b'For 9 hours, Cubans got internet in an unusual place: everywhere https://t.co/PwSE3vf7fq'"
1029877171605659648,2018-08-15 23:47:06,b'The girls kicked and scratched the attempted kidnapper and \xe2\x80\x9cthrew iced coffee at him until he finally let go of All\xe2\x80\xa6 https://t.co/jMircEEjxZ'
1029873389027172352,2018-08-15 23:32:04,"b'A new report says that a controversial herbicide has been found in Cheerios, Quaker Oats and other breakfast foods,\xe2\x80\xa6 https://t.co/CWr5Pjv1Nn'"
1029869621359398912,2018-08-15 23:17:06,"b'Drug overdoses killed about 72,000 Americans last year, a record number that reflects a rise of around 10%, accordi\xe2\x80\xa6 https://t.co/xr6JXBkSXr'"
1029865832162254848,2018-08-15 23:02:03,"b""What bubble? Start-ups are raising $100 million at a record pace, as investors try to capitalize on tech's incursio\xe2\x80\xa6 https://t.co/bLdQrszigo"""
1029862052943286272,2018-08-15 22:47:01,"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/X3hCgdHxx7"""
1029858289687977985,2018-08-15 22:32:04,"b'Whenever El Chapo is called to go to court, something awful happens: The police must close the entire Brooklyn Brid\xe2\x80\xa6 https://t.co/BtB6BjIpGd'"
1029854511836344322,2018-08-15 22:17:04,"b'RT @nytopinion: Answering a call last week from The @BostonGlobe, The @NYTimes Editorial Board is joining more than 200 newspapers, from la\xe2\x80\xa6'"
1029850750971768833,2018-08-15 22:02:07,"b'Uber posted a loss of $891 million for the 2nd quarter of 2018, indicating little change to its financial trajector\xe2\x80\xa6 https://t.co/IPzPYZoJr7'"
1029846959631335424,2018-08-15 21:47:03,"b'The word ""magical"" comes up again and again when talking about this Japanese chicken and egg rice bowl recipe, call\xe2\x80\xa6 https://t.co/bNO2l5OX05'"
1029842742598402048,2018-08-15 21:30:18,"b'Nope, this study isn\xe2\x80\x99t an anomaly https://t.co/nEKDEYLb7k'"
1029838937865560065,2018-08-15 21:15:10,"b'As President Erdogan of Turkey applies his strongman tactics to the economy, the country faces a crisis that could\xe2\x80\xa6 https://t.co/pLA0nFNIaQ'"
1029835321264037891,2018-08-15 21:00:48,"b'The last four people who died at Kaaterskill Falls in the Catskills were taking or posing for pictures, according t\xe2\x80\xa6 https://t.co/C5rXpiywKY'"
1029831363648806917,2018-08-15 20:45:05,"b""She's worked at a Catholic school for 15 years. But she was put on leave after school leaders found out she was mar\xe2\x80\xa6 https://t.co/Oy1YAmekyZ"""
1029827841565904901,2018-08-15 20:31:05,b'RT @NYTimesPR: The @nytopinion Editorial Board is joining more than 200 newspapers to remind readers of the value of America\xe2\x80\x99s free press.\xe2\x80\xa6'
1029823823590371328,2018-08-15 20:15:07,"b'\xe2\x80\x9cAs far as being the guy, the star, the lead role of something, I didn\xe2\x80\x99t necessarily need that.\xe2\x80\x9d After 15 seasons a\xe2\x80\xa6 https://t.co/k87qk75ZCa'"
1029820054991454208,2018-08-15 20:00:08,b'A former New York City corrections union chief was convicted of taking bribes. The trial cast a shadow over Mayor B\xe2\x80\xa6 https://t.co/WQxR1ML6OJ'
1029816270894624768,2018-08-15 19:45:06,"b'""You should come to Denmark if you dare be confronted with facts."" Fox Business took a shot at Denmark. Denmark fir\xe2\x80\xa6 https://t.co/4Ax0ngzjgS'"
1029813742815592448,2018-08-15 19:35:03,"b'Tesla was said to have been served with a subpoena from the SEC, adding pressure on the company amid fallout from E\xe2\x80\xa6 https://t.co/drEfnhwFcW'"
